airport;day;number;status;quality;is_cargo;terminal;gate;scheduledTime;revisedTime;runwayTime;predictedTime;actualTime;estimatedTime
VKO;2026-09-01;TK 3123;Departed;Basic+Live;0;A;18A,18A;2026-09-01 04:00+03:00;2026-09-01 04:17+03:00;;;;
VKO;2026-09-01;PC 387;Departed;Basic+Live;0;A;20;2026-09-01 04:00+03:00;2026-09-01 04:26+03:00;;;;
VKO;2026-09-01;3F 324;Departed;Basic+Live;0;A;22;2026-09-01 02:30+03:00;2026-09-01 04:47+03:00;;;;
VKO;2026-09-01;TK 3007;Departed;Basic+Live;0;A;19A,19A;2026-09-01 03:45+03:00;2026-09-01 04:50+03:00;;;;
VKO;2026-09-01;NE 619;Departed;Basic+Live;0;A;24;2026-09-01 03:10+03:00;2026-09-01 05:07+03:00;;;;
VKO;2026-09-01;VF 588;Departed;Basic+Live;0;A;25;2026-09-01 05:05+03:00;2026-09-01 05:45+03:00;;;;
VKO;2026-09-01;A9 931;Departed;Basic+Live;0;A;30;2026-09-01 06:00+03:00;2026-09-01 05:57+03:00;;;;
VKO;2026-09-01;VF 278;Departed;Basic+Live;0;A;27;2026-09-01 05:55+03:00;2026-09-01 06:20+03:00;;;;
VKO;2026-09-01;PC 1457;Departed;Basic+Live;0;A;20;2026-09-01 05:30+03:00;2026-09-01 06:29+03:00;;;;
VKO;2026-09-01;PC 391;Departed;Basic+Live;0;A;21;2026-09-01 06:10+03:00;2026-09-01 06:40+03:00;;;;
VKO;2026-09-01;FV 6190;Departed;Basic+Live;0;A;08;2026-09-01 06:30+03:00;2026-09-01 06:43+03:00;;;;
VKO;2026-09-01;SU 6190;Departed;Basic+Live;0;A;08;2026-09-01 06:30+03:00;2026-09-01 06:43+03:00;;;;
VKO;2026-09-01;NE 603;Departed;Basic+Live;0;A;24;2026-09-01 05:30+03:00;2026-09-01 06:45+03:00;;;;
VKO;2026-09-01;TK 3015;Departed;Basic+Live;0;A;26;2026-09-01 02:05+03:00;2026-09-01 06:52+03:00;;;;
VKO;2026-09-01;TK 3015A;Departed;Basic+Live;0;A;26;2026-09-01 05:20+03:00;2026-09-01 06:52+03:00;;;;
VKO;2026-09-01;A4 7029;Departed;Basic+Live;0;A;28;2026-09-01 06:30+03:00;2026-09-01 07:13+03:00;;;;
VKO;2026-09-01;FZ 968;Departed;Basic+Live;0;A;29;2026-09-01 05:15+03:00;2026-09-01 07:18+03:00;;;;
VKO;2026-09-01;EK 2467;Departed;Basic+Live;0;A;29;2026-09-01 05:15+03:00;2026-09-01 07:18+03:00;;;;
VKO;2026-09-01;TK 420;Departed;Basic+Live;0;A;23;2026-09-01 06:25+03:00;2026-09-01 07:24+03:00;;;;
VKO;2026-09-01;PC 1459;Departed;Basic+Live;0;A;25;2026-09-01 07:20+03:00;2026-09-01 07:27+03:00;;;;
VKO;2026-09-01;NE 605;Departed;Basic+Live;0;A;27;2026-09-01 06:15+03:00;2026-09-01 07:43+03:00;;;;
VKO;2026-09-01;TK 408;Departed;Basic+Live;0;A;22;2026-09-01 07:35+03:00;2026-09-01 07:49+03:00;;;;
VKO;2026-09-01;DP 993;Departed;Basic+Live;0;A;19A;2026-09-01 06:50+03:00;2026-09-01 07:58+03:00;;;;
VKO;2026-09-01;ZF 511;Departed;Basic+Live;0;A;18;2026-09-01 07:40+03:00;2026-09-01 08:07+03:00;;;;
VKO;2026-09-01;DP 835;Departed;Basic+Live;0;A;26A;2026-09-01 07:40+03:00;2026-09-01 08:21+03:00;;;;
VKO;2026-09-01;DP 157;Departed;Basic+Live;0;A;12A;2026-09-01 07:35+03:00;2026-09-01 08:25+03:00;;;;
VKO;2026-09-01;UT 333;Departed;Basic+Live;0;A;13;2026-09-01 08:10+03:00;2026-09-01 08:29+03:00;;;;
VKO;2026-09-01;7R 4333;Departed;Basic+Live;0;A;13;2026-09-01 08:10+03:00;2026-09-01 08:29+03:00;;;;
VKO;2026-09-01;UT 801;Departed;Basic+Live;0;A;19;2026-09-01 07:50+03:00;2026-09-01 08:34+03:00;;;;
VKO;2026-09-01;DP 839;Departed;Basic+Live;0;A;23A;2026-09-01 08:00+03:00;2026-09-01 08:37+03:00;;;;
VKO;2026-09-01;6R 4193;Departed;Basic+Live;0;A;14A;2026-09-01 08:50+03:00;2026-09-01 08:55+03:00;;;;
VKO;2026-09-01;7R 193;Departed;Basic+Live;0;A;14A;2026-09-01 08:50+03:00;2026-09-01 08:55+03:00;;;;
VKO;2026-09-01;UT 4193;Departed;Basic+Live;0;A;14A;2026-09-01 08:50+03:00;2026-09-01 08:55+03:00;;;;
VKO;2026-09-01;DP 735;Departed;Basic+Live;0;A;25A;2026-09-01 08:45+03:00;2026-09-01 08:57+03:00;;;;
VKO;2026-09-01;A4 7009;Departed;Basic+Live;0;A;20A;2026-09-01 08:40+03:00;2026-09-01 09:06+03:00;;;;
VKO;2026-09-01;DP 855;Departed;Basic+Live;0;A;19A;2026-09-01 09:00+03:00;2026-09-01 09:16+03:00;;;;
VKO;2026-09-01;B2 982;Departed;Basic+Live;0;A;29;2026-09-01 09:10+03:00;2026-09-01 09:19+03:00;;;;
VKO;2026-09-01;UT 4982;Departed;Basic+Live;0;A;29;2026-09-01 09:10+03:00;2026-09-01 09:19+03:00;;;;
VKO;2026-09-01;HY 9628;Departed;Basic+Live;0;A;24;2026-09-01 09:05+03:00;2026-09-01 09:38+03:00;;;;
VKO;2026-09-01;SU 6052;Departed;Basic+Live;0;A;08;2026-09-01 09:30+03:00;2026-09-01 09:45+03:00;;;;
VKO;2026-09-01;FV 6052;Departed;Basic+Live;0;A;08;2026-09-01 09:30+03:00;2026-09-01 09:45+03:00;;;;
VKO;2026-09-01;HY 9620;Departed;Basic+Live;0;A;23;2026-09-01 09:50+03:00;2026-09-01 10:17+03:00;;;;
VKO;2026-09-01;NE 645;Departed;Basic+Live;0;A;20;2026-09-01 07:55+03:00;2026-09-01 10:23+03:00;;;;
VKO;2026-09-01;DP 859;Departed;Basic+Live;0;A;24A;2026-09-01 09:30+03:00;2026-09-01 10:25+03:00;;;;
VKO;2026-09-01;UT 743;Departed;Basic+Live;0;A;18A;2026-09-01 05:45+03:00;2026-09-01 10:28+03:00;;;;
VKO;2026-09-01;HY 9622;Departed;Basic+Live;0;A;26;2026-09-01 09:30+03:00;2026-09-01 10:29+03:00;;;;
VKO;2026-09-01;UT 455;Departed;Basic+Live;0;A;17A;2026-09-01 10:05+03:00;2026-09-01 10:31+03:00;;;;
VKO;2026-09-01;B2 2255;Departed;Basic+Live;0;A;17A;2026-09-01 10:05+03:00;2026-09-01 10:31+03:00;;;;
VKO;2026-09-01;UT 373;Departed;Basic+Live;0;A;14;2026-09-01 10:00+03:00;2026-09-01 10:32+03:00;;;;
VKO;2026-09-01;6R 4373;Departed;Basic+Live;0;A;14;2026-09-01 10:00+03:00;2026-09-01 10:32+03:00;;;;
VKO;2026-09-01;B2 2273;Departed;Basic+Live;0;A;14;2026-09-01 10:00+03:00;2026-09-01 10:32+03:00;;;;
VKO;2026-09-01;B2 2253;Departed;Basic+Live;0;A;11;2026-09-01 10:00+03:00;2026-09-01 10:36+03:00;;;;
VKO;2026-09-01;UT 463;Departed;Basic+Live;0;A;11;2026-09-01 10:00+03:00;2026-09-01 10:36+03:00;;;;
VKO;2026-09-01;DV 810;Departed;Basic+Live;0;A;19;2026-09-01 09:50+03:00;2026-09-01 10:38+03:00;;;;
VKO;2026-09-01;UT 397;Departed;Basic+Live;0;A;15;2026-09-01 10:10+03:00;2026-09-01 10:40+03:00;;;;
VKO;2026-09-01;6R 4397;Departed;Basic+Live;0;A;15;2026-09-01 10:10+03:00;2026-09-01 10:40+03:00;;;;
VKO;2026-09-01;FV 6004;Departed;Basic+Live;0;A;09;2026-09-01 10:30+03:00;2026-09-01 10:52+03:00;;;;
VKO;2026-09-01;SU 6004;Departed;Basic+Live;0;A;09;2026-09-01 10:30+03:00;2026-09-01 10:52+03:00;;;;
VKO;2026-09-01;UT 809;Departed;Basic+Live;0;A;25;2026-09-01 09:40+03:00;2026-09-01 10:56+03:00;;;;
VKO;2026-09-01;UT 745;Departed;Basic+Live;0;A;21;2026-09-01 09:50+03:00;2026-09-01 10:58+03:00;;;;
VKO;2026-09-01;NE 639;Departed;Basic+Live;0;A;18;2026-09-01 08:30+03:00;2026-09-01 11:02+03:00;;;;
VKO;2026-09-01;UT 783;Departed;Basic+Live;0;A;24;2026-09-01 10:30+03:00;2026-09-01 11:06+03:00;;;;
VKO;2026-09-01;3F 810;Departed;Basic+Live;0;A;29;2026-09-01 10:45+03:00;2026-09-01 11:21+03:00;;;;
VKO;2026-09-01;5G 810;Departed;Basic+Live;0;A;29;2026-09-01 10:45+03:00;2026-09-01 11:21+03:00;;;;
VKO;2026-09-01;3F 322;Departed;Basic+Live;0;A;27;2026-09-01 09:05+03:00;2026-09-01 11:30+03:00;;;;
VKO;2026-09-01;6R 4249;Departed;Basic+Live;0;A;17;2026-09-01 10:35+03:00;2026-09-01 11:34+03:00;;;;
VKO;2026-09-01;UT 249;Departed;Basic+Live;0;A;17;2026-09-01 10:35+03:00;2026-09-01 11:34+03:00;;;;
VKO;2026-09-01;7R 4249;Departed;Basic+Live;0;A;17;2026-09-01 10:35+03:00;2026-09-01 11:34+03:00;;;;
VKO;2026-09-01;UT 295;Departed;Basic+Live;0;A;12;2026-09-01 11:30+03:00;2026-09-01 11:47+03:00;;;;
VKO;2026-09-01;B2 2295;Departed;Basic+Live;0;A;12;2026-09-01 11:30+03:00;2026-09-01 11:47+03:00;;;;
VKO;2026-09-01;SU 6006;Departed;Basic+Live;0;A;08;2026-09-01 11:30+03:00;2026-09-01 11:52+03:00;;;;
VKO;2026-09-01;FV 6006;Departed;Basic+Live;0;A;08;2026-09-01 11:30+03:00;2026-09-01 11:52+03:00;;;;
VKO;2026-09-01;A4 7053;Departed;Basic+Live;0;A;28;2026-09-01 11:35+03:00;2026-09-01 11:56+03:00;;;;
VKO;2026-09-01;UT 575;Departed;Basic+Live;0;A;13;2026-09-01 09:50+03:00;2026-09-01 12:24+03:00;;;;
VKO;2026-09-01;DV 802;Departed;Basic+Live;0;A;20;2026-09-01 11:00+03:00;2026-09-01 12:29+03:00;;;;
VKO;2026-09-01;SU 6008;Canceled;Basic+Live;0;A;09;2026-09-01 12:30+03:00;2026-09-01 12:30+03:00;;;;
VKO;2026-09-01;FV 6008;Canceled;Basic+Live;0;A;09;2026-09-01 12:30+03:00;2026-09-01 12:30+03:00;;;;
VKO;2026-09-01;TK 414;Departed;Basic+Live;0;A;23;2026-09-01 12:30+03:00;2026-09-01 12:43+03:00;;;;
VKO;2026-09-01;DP 963;Departed;Basic+Live;0;A;26A;2026-09-01 10:00+03:00;2026-09-01 12:49+03:00;;;;
VKO;2026-09-01;DP 207;Departed;Basic+Live;0;A;11A;2026-09-01 12:35+03:00;2026-09-01 12:51+03:00;;;;
VKO;2026-09-01;IA 242;Canceled;Basic+Live;0;A;20;2026-09-01 13:10+03:00;2026-09-01 13:10+03:00;;;;
VKO;2026-09-01;S7 4137;Departed;Basic+Live;0;A;18;2026-09-01 12:50+03:00;2026-09-01 13:21+03:00;;;;
VKO;2026-09-01;J2 808;Departed;Basic+Live;0;A;18;2026-09-01 12:50+03:00;2026-09-01 13:21+03:00;;;;
VKO;2026-09-01;TC 423;Departed;Basic+Live;0;A;22;2026-09-01 10:40+03:00;2026-09-01 13:29+03:00;;;;
VKO;2026-09-01;SU 6010;Canceled;Basic+Live;0;A;08;2026-09-01 13:30+03:00;2026-09-01 13:30+03:00;;;;
VKO;2026-09-01;FV 6010;Canceled;Basic+Live;0;A;08;2026-09-01 13:30+03:00;2026-09-01 13:30+03:00;;;;
VKO;2026-09-01;TK 3071;Departed;Basic+Live;0;A;21A,21A;2026-09-01 13:10+03:00;2026-09-01 13:32+03:00;;;;
VKO;2026-09-01;DP 113;Departed;Basic+Live;0;A;12A;2026-09-01 13:15+03:00;2026-09-01 13:34+03:00;;;;
VKO;2026-09-01;TK 1232;Departed;Basic+Live;0;A;26A,26A;2026-09-01 13:30+03:00;2026-09-01 13:36+03:00;;;;
VKO;2026-09-01;A9 935;Departed;Basic+Live;0;A;29;2026-09-01 13:00+03:00;2026-09-01 13:40+03:00;;;;
VKO;2026-09-01;5G 510;Departed;Basic+Live;0;A;27;2026-09-01 13:20+03:00;2026-09-01 13:49+03:00;;;;
VKO;2026-09-01;A9 938;Departed;Basic+Live;0;A;28;2026-09-01 14:00+03:00;2026-09-01 14:10+03:00;;;;
VKO;2026-09-01;DP 465;Departed;Basic+Live;0;A;13A;2026-09-01 08:00+03:00;2026-09-01 14:42+03:00;;;;
VKO;2026-09-01;FV 6026;Departed;Basic+Live;0;A;09;2026-09-01 14:30+03:00;2026-09-01 14:45+03:00;;;;
VKO;2026-09-01;SU 6026;Departed;Basic+Live;0;A;09;2026-09-01 14:30+03:00;2026-09-01 14:45+03:00;;;;
VKO;2026-09-01;ZF 3003;Canceled;Basic+Live;0;A;22A;2026-09-01 14:55+03:00;2026-09-01 14:55+03:00;;;;
VKO;2026-09-01;TK 418;Departed;Basic+Live;0;A;23;2026-09-01 14:30+03:00;2026-09-01 14:55+03:00;;;;
VKO;2026-09-01;PC 389;Departed;Basic+Live;0;A;25;2026-09-01 15:05+03:00;2026-09-01 15:34+03:00;;;;
VKO;2026-09-01;TK 3193;Departed;Basic+Live;0;A;22;2026-09-01 15:20+03:00;2026-09-01 16:15+03:00;;;;
VKO;2026-09-01;SU 6028;Departed;Basic+Live;0;A;08;2026-09-01 15:30+03:00;2026-09-01 16:17+03:00;;;;
VKO;2026-09-01;FV 6028;Departed;Basic+Live;0;A;08;2026-09-01 15:30+03:00;2026-09-01 16:17+03:00;;;;
VKO;2026-09-01;6R 544;Departed;Basic+Live;0;A;12;2026-09-01 15:45+03:00;2026-09-01 16:20+03:00;;;;
VKO;2026-09-01;7R 6544;Departed;Basic+Live;0;A;12;2026-09-01 15:45+03:00;2026-09-01 16:20+03:00;;;;
VKO;2026-09-01;R3 5544;Departed;Basic+Live;0;A;12;2026-09-01 15:45+03:00;2026-09-01 16:20+03:00;;;;
VKO;2026-09-01;UT 4544;Departed;Basic+Live;0;A;12;2026-09-01 15:45+03:00;2026-09-01 16:20+03:00;;;;
VKO;2026-09-01;ZF 3013;Departed;Basic+Live;0;A;22A;2026-09-01 15:05+03:00;2026-09-01 16:40+03:00;;;;
VKO;2026-09-01;TK 3013;Departed;Basic+Live;0;A;21A,21A;2026-09-01 13:30+03:00;2026-09-01 16:47+03:00;;;;
VKO;2026-09-01;FZ 990;Departed;Basic+Live;0;A;26;2026-09-01 16:15+03:00;2026-09-01 16:50+03:00;;;;
VKO;2026-09-01;EK 2311;Departed;Basic+Live;0;A;26;2026-09-01 16:15+03:00;2026-09-01 16:50+03:00;;;;
VKO;2026-09-01;ZF 3001;Departed;Basic+Live;0;A;19;2026-09-01 16:40+03:00;2026-09-01 17:02+03:00;;;;
VKO;2026-09-01;DP 189;Departed;Basic+Live;0;A;14A;2026-09-01 15:10+03:00;2026-09-01 17:11+03:00;;;;
VKO;2026-09-01;A9 925;Departed;Basic+Live;0;A;29;2026-09-01 17:00+03:00;2026-09-01 17:18+03:00;;;;
VKO;2026-09-01;FV 6038;Canceled;Basic+Live;0;A;09;2026-09-01 17:30+03:00;2026-09-01 17:30+03:00;;;;
VKO;2026-09-01;SU 6038;Canceled;Basic+Live;0;A;09;2026-09-01 17:30+03:00;2026-09-01 17:30+03:00;;;;
VKO;2026-09-01;A4 7007;Departed;Basic+Live;0;A;18A;2026-09-01 17:25+03:00;2026-09-01 17:34+03:00;;;;
VKO;2026-09-01;DP 115;Departed;Basic+Live;0;A;14A;2026-09-01 14:05+03:00;2026-09-01 18:09+03:00;;;;
VKO;2026-09-01;DP 159;Departed;Basic+Live;0;A;13A;2026-09-01 15:55+03:00;2026-09-01 18:13+03:00;;;;
VKO;2026-09-01;3F 326;Departed;Basic+Live;0;A;25;2026-09-01 18:00+03:00;2026-09-01 18:33+03:00;;;;
VKO;2026-09-01;DP 263;Departed;Basic+Live;0;A;12A;2026-09-01 18:05+03:00;2026-09-01 18:43+03:00;;;;
VKO;2026-09-01;SU 6176;Departed;Basic+Live;0;A;08;2026-09-01 18:30+03:00;2026-09-01 18:44+03:00;;;;
VKO;2026-09-01;FV 6176;Departed;Basic+Live;0;A;08;2026-09-01 18:30+03:00;2026-09-01 18:44+03:00;;;;
VKO;2026-09-01;ВГ 2389;Departed;Basic+Live;0;A;10A;2026-09-01 19:00+03:00;2026-09-01 18:58+03:00;;;;
VKO;2026-09-01;DP 421;Departed;Basic+Live;0;A;16;2026-09-01 17:40+03:00;2026-09-01 19:03+03:00;;;;
VKO;2026-09-01;A4 7035;Departed;Basic+Live;0;A;11A;2026-09-01 19:00+03:00;2026-09-01 19:16+03:00;;;;
VKO;2026-09-01;UT 375;Departed;Basic+Live;0;A;11;2026-09-01 18:40+03:00;2026-09-01 19:26+03:00;;;;
VKO;2026-09-01;FV 6178;Departed;Basic+Live;0;A;09;2026-09-01 19:30+03:00;2026-09-01 19:38+03:00;;;;
VKO;2026-09-01;SU 6178;Departed;Basic+Live;0;A;09;2026-09-01 19:30+03:00;2026-09-01 19:38+03:00;;;;
VKO;2026-09-01;UT 357;Departed;Basic+Live;0;A;15;2026-09-01 19:30+03:00;2026-09-01 19:50+03:00;;;;
VKO;2026-09-01;B2 2257;Departed;Basic+Live;0;A;15;2026-09-01 19:30+03:00;2026-09-01 19:50+03:00;;;;
VKO;2026-09-01;DP 485;Departed;Basic+Live;0;A;12A;2026-09-01 19:35+03:00;2026-09-01 19:58+03:00;;;;
VKO;2026-09-01;B2 980;Departed;Basic+Live;0;A;29;2026-09-01 17:05+03:00;2026-09-01 20:21+03:00;;;;
VKO;2026-09-01;UT 4980;Departed;Basic+Live;0;A;29;2026-09-01 17:05+03:00;2026-09-01 20:21+03:00;;;;
VKO;2026-09-01;DP 997;Departed;Basic+Live;0;A;23A;2026-09-01 20:00+03:00;2026-09-01 20:23+03:00;;;;
VKO;2026-09-01;UT 399;Departed;Basic+Live;0;A;17;2026-09-01 20:00+03:00;2026-09-01 20:42+03:00;;;;
VKO;2026-09-01;B2 2299;Departed;Basic+Live;0;A;17;2026-09-01 20:00+03:00;2026-09-01 20:42+03:00;;;;
VKO;2026-09-01;TK 416;Departed;Basic+Live;0;A;22;2026-09-01 19:25+03:00;2026-09-01 20:50+03:00;;;;
VKO;2026-09-01;UT 453;Departed;Basic+Live;0;A;12;2026-09-01 20:30+03:00;2026-09-01 20:55+03:00;;;;
VKO;2026-09-01;FV 6180;Departed;Basic+Live;0;A;08;2026-09-01 20:30+03:00;2026-09-01 20:57+03:00;;;;
VKO;2026-09-01;SU 6180;Departed;Basic+Live;0;A;08;2026-09-01 20:30+03:00;2026-09-01 20:57+03:00;;;;
VKO;2026-09-01;UT 247;Departed;Basic+Live;0;A;11;2026-09-01 20:50+03:00;2026-09-01 21:06+03:00;;;;
VKO;2026-09-01;SU 6182;Canceled;Basic+Live;0;A;09;2026-09-01 21:30+03:00;2026-09-01 21:30+03:00;;;;
VKO;2026-09-01;FV 6182;Canceled;Basic+Live;0;A;09;2026-09-01 21:30+03:00;2026-09-01 21:30+03:00;;;;
VKO;2026-09-01;UT 785;Departed;Basic+Live;0;A;20;2026-09-01 20:50+03:00;2026-09-01 21:38+03:00;;;;
VKO;2026-09-01;B2 2271;Departed;Basic+Live;0;A;16;2026-09-01 21:25+03:00;2026-09-01 21:40+03:00;;;;
VKO;2026-09-01;UT 571;Departed;Basic+Live;0;A;16;2026-09-01 21:25+03:00;2026-09-01 21:40+03:00;;;;
VKO;2026-09-01;DP 741;Departed;Basic+Live;0;A;24A;2026-09-01 21:20+03:00;2026-09-01 21:47+03:00;;;;
VKO;2026-09-01;HY 9608;Departed;Basic+Live;0;A;24;2026-09-01 21:35+03:00;2026-09-01 21:55+03:00;;;;
VKO;2026-09-01;DP 205;Departed;Basic+Live;0;A;14A;2026-09-01 21:50+03:00;2026-09-01 22:03+03:00;;;;
VKO;2026-09-01;DP 743;Departed;Basic+Live;0;A;26A;2026-09-01 21:50+03:00;2026-09-01 22:07+03:00;;;;
VKO;2026-09-01;A4 7071;Departed;Basic+Live;0;A;28;2026-09-01 22:05+03:00;2026-09-01 22:22+03:00;;;;
VKO;2026-09-01;HY 9618;Departed;Basic+Live;0;A;26;2026-09-01 22:15+03:00;2026-09-01 22:29+03:00;;;;
VKO;2026-09-01;HY 9616;Departed;Basic+Live;0;A;25;2026-09-01 22:20+03:00;2026-09-01 22:37+03:00;;;;
VKO;2026-09-01;DV 816;Departed;Basic+Live;0;A;19;2026-09-01 21:50+03:00;2026-09-01 22:40+03:00;;;;
VKO;2026-09-01;SU 6184;Departed;Basic+Live;0;A;08;2026-09-01 22:30+03:00;2026-09-01 22:44+03:00;;;;
VKO;2026-09-01;FV 6184;Departed;Basic+Live;0;A;08;2026-09-01 22:30+03:00;2026-09-01 22:44+03:00;;;;
VKO;2026-09-01;HY 614;Departed;Basic+Live;0;A;23;2026-09-01 21:35+03:00;2026-09-01 22:48+03:00;;;;
VKO;2026-09-01;R3 480;Departed;Basic+Live;0;A;17;2026-09-01 19:20+03:00;2026-09-01 22:54+03:00;;;;
VKO;2026-09-01;6R 4480;Departed;Basic+Live;0;A;17;2026-09-01 19:20+03:00;2026-09-01 22:54+03:00;;;;
VKO;2026-09-01;UT 363;Departed;Basic+Live;0;A;15;2026-09-01 20:40+03:00;2026-09-01 23:05+03:00;;;;
VKO;2026-09-01;B2 2263;Departed;Basic+Live;0;A;15;2026-09-01 20:40+03:00;2026-09-01 23:05+03:00;;;;
VKO;2026-09-01;FV 6186;Canceled;Basic+Live;0;A;09;2026-09-01 23:30+03:00;2026-09-01 23:30+03:00;;;;
VKO;2026-09-01;SU 6186;Canceled;Basic+Live;0;A;09;2026-09-01 23:30+03:00;2026-09-01 23:30+03:00;;;;
VKO;2026-09-01;DP 713;Departed;Basic+Live;0;A;23A;2026-09-01 23:05+03:00;2026-09-01 23:42+03:00;;;;
VKO;2026-09-01;NE 611;Departed;Basic+Live;0;A;21;2026-09-01 23:00+03:00;2026-09-01 23:43+03:00;;;;
VKO;2026-09-01;DP 413;Departed;Basic+Live;0;A;15A;2026-09-01 23:45+03:00;2026-09-01 23:50+03:00;;;;
VKO;2026-09-01;DP 407;Departed;Basic+Live;0;A;13A;2026-09-01 23:40+03:00;2026-09-01 23:58+03:00;;;;
DME;2026-09-01;MS 728;Departed;Basic+Live;0;;;2026-09-01 01:10+03:00;2026-09-01 01:09+03:00;;;;
DME;2026-09-01;Y7 1091;Departed;Basic+Live;0;;;2026-09-01 01:00+03:00;2026-09-01 01:23+03:00;;;;
DME;2026-09-01;YC 90;Departed;Basic+Live;0;;;2026-09-01 01:30+03:00;2026-09-01 01:50+03:00;;;;
DME;2026-09-01;UT 4090;Departed;Basic+Live;0;;;2026-09-01 01:30+03:00;2026-09-01 01:50+03:00;;;;
DME;2026-09-01;S7 2571;Departed;Basic+Live;0;;;2026-09-01 01:45+03:00;2026-09-01 01:58+03:00;;;;
DME;2026-09-01;Y7 109;Departed;Basic+Live;0;;;2026-09-01 02:10+03:00;2026-09-01 02:21+03:00;;;;
DME;2026-09-01;3F 314;Departed;Basic+Live;0;;;2026-09-01 01:40+03:00;2026-09-01 02:28+03:00;;;;
DME;2026-09-01;YC 32;Departed;Basic+Live;0;;D6;2026-09-01 03:05+03:00;2026-09-01 03:12+03:00;;;;
DME;2026-09-01;HH 706;Departed;Basic+Live;0;;E3;2026-09-01 05:40+03:00;2026-09-01 05:40+03:00;;;;
DME;2026-09-01;U6 2769;Canceled;Basic+Live;0;;;2026-09-01 06:25+03:00;2026-09-01 06:25+03:00;;;;
DME;2026-09-01;U6 2127;Departed;Basic+Live;0;;E10;2026-09-01 08:30+03:00;2026-09-01 08:30+03:00;;;;
DME;2026-09-01;S7 2519;Departed;Basic+Live;0;;C6;2026-09-01 08:25+03:00;2026-09-01 08:32+03:00;;;;
DME;2026-09-01;U6 273;Departed;Basic+Live;0;;D8;2026-09-01 08:25+03:00;2026-09-01 08:38+03:00;;;;
DME;2026-09-01;S7 3745;Departed;Basic+Live;0;;E6;2026-09-01 08:45+03:00;2026-09-01 09:03+03:00;;;;
DME;2026-09-01;S7 2049;Departed;Basic+Live;0;;C3;2026-09-01 08:55+03:00;2026-09-01 09:14+03:00;;;;
DME;2026-09-01;S7 1003;Departed;Basic+Live;0;;C12;2026-09-01 09:30+03:00;2026-09-01 09:41+03:00;;;;
DME;2026-09-01;U6 371;Departed;Basic+Live;0;;D11;2026-09-01 09:00+03:00;2026-09-01 09:45+03:00;;;;
DME;2026-09-01;Y7 533;Departed;Basic+Live;0;;E7;2026-09-01 09:30+03:00;2026-09-01 09:55+03:00;;;;
DME;2026-09-01;3F 312;Departed;Basic+Live;0;;E6;2026-09-01 10:00+03:00;2026-09-01 10:00+03:00;;;;
DME;2026-09-01;S7 3749;Departed;Basic+Live;0;;E19;2026-09-01 09:55+03:00;2026-09-01 10:03+03:00;;;;
DME;2026-09-01;U6 1387;Departed;Basic+Live;0;;D6;2026-09-01 10:15+03:00;2026-09-01 10:21+03:00;;;;
DME;2026-09-01;U6 2411;Departed;Basic+Live;0;;E17;2026-09-01 10:00+03:00;2026-09-01 10:23+03:00;;;;
DME;2026-09-01;IO 469;Canceled;Basic+Live;0;;;2026-09-01 10:30+03:00;2026-09-01 10:30+03:00;;;;
DME;2026-09-01;EK 130;Departed;Basic+Live;0;;E14;2026-09-01 09:55+03:00;2026-09-01 10:38+03:00;;;;
DME;2026-09-01;U6 261;Departed;Basic+Live;0;;D4;2026-09-01 10:00+03:00;2026-09-01 10:41+03:00;;;;
DME;2026-09-01;S7 3235;Departed;Basic+Live;0;;E18;2026-09-01 10:35+03:00;2026-09-01 10:50+03:00;;;;
DME;2026-09-01;S7 1211;Departed;Basic+Live;0;;C4;2026-09-01 10:50+03:00;2026-09-01 10:55+03:00;;;;
DME;2026-09-01;U6 153;Departed;Basic+Live;0;;D9;2026-09-01 10:40+03:00;2026-09-01 10:57+03:00;;;;
DME;2026-09-01;YK 966;Departed;Basic+Live;0;;E2;2026-09-01 10:40+03:00;2026-09-01 11:05+03:00;;;;
DME;2026-09-01;S7 1005;Departed;Basic+Live;0;;C3;2026-09-01 10:55+03:00;2026-09-01 11:08+03:00;;;;
DME;2026-09-01;S7 3747;Departed;Basic+Live;0;;E20;2026-09-01 11:10+03:00;2026-09-01 11:17+03:00;;;;
DME;2026-09-01;U6 1343;Boarding;Basic+Live;0;;D4;2026-09-01 11:30+03:00;2026-09-01 11:30+03:00;;;;
DME;2026-09-01;S7 2145;Departed;Basic+Live;0;;C7;2026-09-01 11:15+03:00;2026-09-01 11:31+03:00;;;;
DME;2026-09-01;S7 2153;Departed;Basic+Live;0;;C6;2026-09-01 11:35+03:00;2026-09-01 11:45+03:00;;;;
DME;2026-09-01;S7 2505;Departed;Basic+Live;0;;C12;2026-09-01 11:45+03:00;2026-09-01 11:48+03:00;;;;
DME;2026-09-01;HY 604;Departed;Basic+Live;0;;E13;2026-09-01 11:45+03:00;2026-09-01 11:52+03:00;;;;
DME;2026-09-01;S7 4263;Departed;Basic+Live;0;;E13;2026-09-01 11:45+03:00;2026-09-01 11:52+03:00;;;;
DME;2026-09-01;Y7 404;Departed;Basic+Live;0;;D17;2026-09-01 11:30+03:00;2026-09-01 11:55+03:00;;;;
DME;2026-09-01;B2 958;Departed;Basic+Live;0;;E2;2026-09-01 12:15+03:00;2026-09-01 12:15+03:00;;;;
DME;2026-09-01;U6 627;Departed;Basic+Live;0;;D13;2026-09-01 11:30+03:00;2026-09-01 12:20+03:00;;;;
