airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,snapshots_seen,review,review_reason
VKO,2026-05-31,08:50,,A,16A,Победа,DP 187,Махачкала,10,0,
VKO,2026-05-31,16:30,,A,13A,Победа,DP 167,Минеральные Воды,11,0,
VKO,2026-05-31,00:25,,A,15,ЮТэйр,UT 573,Минеральные Воды,12,0,
VKO,2026-05-31,08:35,,A,15A,Победа,DP 169,Минеральные Воды,10,0,
VKO,2026-05-31,10:00,,A,17,ЮТэйр;Белавиа;Алроса,UT 373;B2 2273;6R 4373,Минеральные Воды,22,0,
VKO,2026-05-31,09:10,,A,,Белавиа;ЮТэйр,B2 982;UT 4982,Минск,10,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
VKO,2026-05-31,15:35,,A,24A,Победа,DP 767,Минск,12,0,
VKO,2026-05-31,19:00,,A,25A,Победа,DP 967,Минск,11,0,
VKO,2026-05-31,19:15,,A,29,Белавиа;ЮТэйр,B2 986;UT 4986,Минск,11,0,
VKO,2026-05-31,20:20,,A,15A,Алроса;Якутия;ЮТэйр;РусЛайн,6R 598;R3 5598;UT 4598;7R 6598,Мирный,10,0,
VKO,2026-05-31,22:30,,A,24,Nouvelair Tunisie,BJ 815,Монастир,8,0,
VKO,2026-05-31,09:50,,A,24,Uzbekistan Airways,HY 9620,Наманган,10,0,
VKO,2026-05-31,08:10,,A,14,ЮТэйр;РусЛайн,UT 333;7R 4333,Нарьян-Мар,10,0,
VKO,2026-05-31,15:45,,A,14A,Алроса;ЮТэйр;РусЛайн;Якутия,6R 544;UT 4544;7R 6544;R3 5544,Новосибирск,12,0,
VKO,2026-05-31,14:50,,A,,Аэро Номад Эйрлайнс,KA 556,Ош,12,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-31,21:50,,A,24A,Победа,DP 743,Ош,10,0,
VKO,2026-05-31,23:45,,A,12A,Победа,DP 433,Пермь,8,0,
VKO,2026-05-31,19:00,,A,11A,Азимут,A4 7035,Псков,11,0,
VKO,2026-05-31,19:30,,A,16,ЮТэйр;Белавиа,UT 357;B2 2257,Самара,11,0,
VKO,2026-05-31,07:00,,A,16A,Победа,DP 423,Самара,10,0,
VKO,2026-05-31,18:55,,A,23A,Победа,DP 711,Самарканд,11,0,
VKO,2026-05-31,20:00,,A,23A,Победа,DP 997,Самарканд,21,0,
VKO,2026-05-31,22:55,,A,23A,Победа,DP 713,Самарканд,8,0,
VKO,2026-05-31,09:40,,A,25,ЮТэйр,UT 809,Самарканд,10,0,
VKO,2026-05-31,07:30,,A,08,Россия;Аэрофлот,FV 6162;SU 6162,Санкт-Петербург,10,0,
VKO,2026-05-31,09:30,,A,08,Россия;Аэрофлот,FV 6052;SU 6052,Санкт-Петербург,10,0,
VKO,2026-05-31,11:30,,A,08,Россия;Аэрофлот,FV 6006;SU 6006,Санкт-Петербург,12,0,
VKO,2026-05-31,14:30,,A,08,Россия;Аэрофлот,FV 6026;SU 6026,Санкт-Петербург,12,0,
VKO,2026-05-31,17:00,,A,08,Россия;Аэрофлот;Азимут,FV 6012;SU 6012;A4 7019,Санкт-Петербург,13,0,
VKO,2026-05-31,18:30,,A,08,Россия;Аэрофлот,FV 6176;SU 6176,Санкт-Петербург,11,0,
VKO,2026-05-31,20:30,,A,08,Россия;Аэрофлот,FV 6180;SU 6180,Санкт-Петербург,10,0,
VKO,2026-05-31,22:30,,A,08,Россия;Аэрофлот,FV 6184;SU 6184,Санкт-Петербург,8,0,
VKO,2026-05-31,08:30,,A,09,Россия;Аэрофлот,FV 6020;SU 6020,Санкт-Петербург,10,0,
VKO,2026-05-31,10:30,,A,09,Россия;Аэрофлот,FV 6004;SU 6004,Санкт-Петербург,12,0,
VKO,2026-05-31,12:30,,A,09,Россия;Аэрофлот,FV 6008;SU 6008,Санкт-Петербург,13,0,
VKO,2026-05-31,16:00,,A,09,Россия;Аэрофлот,FV 6032;SU 6032,Санкт-Петербург,23,0,
VKO,2026-05-31,17:30,,A,09,Россия;Аэрофлот,FV 6038;SU 6038,Санкт-Петербург,11,0,
VKO,2026-05-31,19:30,,A,09,Россия;Аэрофлот,FV 6178;SU 6178,Санкт-Петербург,11,0,
VKO,2026-05-31,21:30,,A,09,Россия;Аэрофлот,FV 6182;SU 6182,Санкт-Петербург,10,0,
VKO,2026-05-31,23:30,,A,09,Россия;Аэрофлот,FV 6186;SU 6186,Санкт-Петербург,8,0,
VKO,2026-05-31,13:30,,A,10,Россия;Аэрофлот,FV 6010;SU 6010,Санкт-Петербург,13,0,
VKO,2026-05-31,07:10,,A,12A,Победа,DP 209,Санкт-Петербург,10,0,
VKO,2026-05-31,11:25,,A,12A,Победа,DP 205,Санкт-Петербург,12,0,
VKO,2026-05-31,20:40,,A,12A,Победа,DP 475,Саратов,10,0,
VKO,2026-05-31,10:05,,A,13,ЮТэйр;Алроса;РусЛайн,UT 249;6R 4249;7R 4249,Сочи,12,0,
VKO,2026-05-31,19:25,,A,14A,Победа,DP 113,Сочи,11,0,
VKO,2026-05-31,18:30,,A,15A,Победа,DP 115,Сочи,11,0,
VKO,2026-05-31,02:25,,A,22,Turkish Airlines,TK 422,Стамбул,11,0,
VKO,2026-05-31,04:00,,A,22,Pegasus,PC 387,Стамбул,21,0,
VKO,2026-05-31,06:25,,A,22,Turkish Airlines,TK 420,Стамбул,10,0,
VKO,2026-05-31,12:30,,A,22,Turkish Airlines,TK 414,Стамбул,13,0,
VKO,2026-05-31,14:30,,A,22,Turkish Airlines,TK 418,Стамбул,12,0,
VKO,2026-05-31,19:25,,A,22,Turkish Airlines,TK 416,Стамбул,11,1,"задержан в пределах суток, итогового статуса не видели"
VKO,2026-05-31,01:45,,A,22A,Ajet,VF 276,Стамбул,12,0,
VKO,2026-05-31,00:30,,A,23,Turkish Airlines,TK 412,Стамбул,12,0,
VKO,2026-05-31,07:40,,A,23,Turkish Airlines,TK 408,Стамбул,10,0,
VKO,2026-05-31,11:00,,A,23A,Победа,DP 737,Стамбул,12,0,
VKO,2026-05-31,15:05,,A,24,Pegasus,PC 389,Стамбул,12,0,
VKO,2026-05-31,05:50,,A,25,Ajet,VF 278,Стамбул,10,0,
VKO,2026-05-31,06:40,,A,25A,Победа,DP 993,Стамбул,10,0,
VKO,2026-05-31,12:50,,A,25A,Победа,DP 995,Стамбул,13,0,
VKO,2026-05-31,01:15,,A,26A,Turkish Airlines,TK 410,Стамбул,12,0,
VKO,2026-05-31,06:10,,A,29,Pegasus,PC 391,Стамбул,10,0,
VKO,2026-05-31,11:30,,A,11,ЮТэйр;Белавиа,UT 295;B2 2295,Сургут,12,0,
VKO,2026-05-31,20:50,,A,11,ЮТэйр,UT 247,Сургут,10,0,
VKO,2026-05-31,22:30,,A,14,ЮТэйр,UT 253,Сургут,8,0,
VKO,2026-05-31,18:40,,A,14,ЮТэйр,UT 375,Сыктывкар,11,0,
VKO,2026-05-31,18:40,,A,20,ЮТэйр,UT 805,Ташкент,11,0,
VKO,2026-05-31,21:35,,A,23,Uzbekistan Airways,HY 614,Ташкент,10,0,
VKO,2026-05-31,21:05,,A,24,Uzbekistan Airways,HY 9814,Ташкент,10,0,
VKO,2026-05-31,21:20,,A,26A,Победа,DP 741,Ташкент,10,0,
VKO,2026-05-31,08:40,,A,,Азимут,A4 7009,Тбилиси,10,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-31,17:25,,A,24,Азимут,A4 7007,Тбилиси,11,0,
VKO,2026-05-31,05:30,,A,30,Georgian Airways;Armenia,A9 931;RM 1931,Тбилиси,10,0,
VKO,2026-05-31,12:00,,A,30,Georgian Airways;Armenia,A9 935;RM 1935,Тбилиси,25,0,
VKO,2026-05-31,17:00,,A,30,Georgian Airways;Armenia,A9 925;RM 1925,Тбилиси,11,0,
VKO,2026-05-31,01:30,,A,23A,Победа,DP 733,Термез,12,0,
VKO,2026-05-31,09:30,,A,26,Uzbekistan Airways,HY 9610,Термез,10,0,
VKO,2026-05-31,22:30,,A,13,ЮТэйр,UT 1453,Тюмень,8,0,
VKO,2026-05-31,10:00,,A,16,ЮТэйр;Белавиа,UT 463;B2 2253,Тюмень,22,0,
VKO,2026-05-31,20:30,,A,17,ЮТэйр,UT 453,Тюмень,10,0,
VKO,2026-05-31,19:35,,A,13A,Победа,DP 485,Ульяновск,11,0,
VKO,2026-05-31,07:50,,A,14A,Победа,DP 465,Ульяновск,10,0,
VKO,2026-05-31,22:20,,A,26,Uzbekistan Airways,HY 9616,Ургенч,8,0,
VKO,2026-05-31,10:50,,A,15A,ЮТэйр,UT 595,Усинск,12,0,
VKO,2026-05-31,01:40,,A,12,ЮТэйр;Белавиа,UT 363;B2 2263,Уфа,12,0,
VKO,2026-05-31,15:45,,A,16,ЮТэйр,UT 179,Ухта,12,0,
VKO,2026-05-31,09:05,,A,25,Uzbekistan Airways,HY 9628,Фергана,10,0,
VKO,2026-05-31,19:20,,A,26A,Победа,DP 729,Фергана,11,0,
VKO,2026-05-31,20:40,,A,10,ЮТэйр;Белавиа,UT 351;B2 2251,Ханты-Мансийск,10,0,
VKO,2026-05-31,14:00,,A,18,Nesma Airlines,NE 621,Хургада,25,0,
VKO,2026-05-31,04:45,,A,19,Red Sea Airlines,4S 326,Хургада,10,0,
VKO,2026-05-31,04:40,,A,26,Nesma Airlines,NE 605,Хургада,10,0,
VKO,2026-05-31,05:30,,A,27,Nesma Airlines,NE 601,Хургада,10,0,
VKO,2026-05-31,06:50,,A,20,Red Sea Airlines,4S 314,Шарм-эль-Шейх,10,0,
VKO,2026-05-31,04:25,,A,24,Nesma Airlines,NE 643,Шарм-эль-Шейх,10,0,
VKO,2026-05-31,22:05,,A,29,Nesma Airlines,NE 647,Шарм-эль-Шейх,8,0,
VKO,2026-05-31,11:00,,A,23,SCAT,DV 802,Шымкент,12,0,
