airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,snapshots_seen,review,review_reason
VKO,2026-05-30,21:50,,A,23A,Победа,DP 743,Ош,9,0,
VKO,2026-05-30,23:40,,A,13A,Победа,DP 433,Пермь,10,0,
VKO,2026-05-30,19:00,,A,11A,Азимут,A4 7035,Псков,13,0,
VKO,2026-05-30,07:25,,A,11A,Победа,DP 423,Самара,5,0,
VKO,2026-05-30,19:30,,A,13,ЮТэйр;Белавиа,UT 357;B2 2257,Самара,13,0,
VKO,2026-05-30,18:55,,A,19A,Победа,DP 711,Самарканд,13,0,
VKO,2026-05-30,22:55,,A,24A,Победа,DP 713,Самарканд,10,0,
VKO,2026-05-30,09:40,,A,25,ЮТэйр,UT 809,Самарканд,12,0,
VKO,2026-05-30,20:00,,A,26A,Победа,DP 997,Самарканд,22,0,
VKO,2026-05-30,01:00,,A,30,Uzbekistan Airways,HY 606,Самарканд,4,0,
VKO,2026-05-30,06:40,,A,12,Северо-Запад,0E 9151,Сан-Бернардино,5,0,
VKO,2026-05-30,06:30,,A,,Россия;Аэрофлот,FV 6190;SU 6190,Санкт-Петербург,5,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-30,07:30,,A,08,Россия;Аэрофлот,FV 6162;SU 6162,Санкт-Петербург,5,0,
VKO,2026-05-30,09:30,,A,08,Россия;Аэрофлот,FV 6052;SU 6052,Санкт-Петербург,12,0,
VKO,2026-05-30,11:30,,A,08,Россия;Аэрофлот,FV 6006;SU 6006,Санкт-Петербург,13,0,
VKO,2026-05-30,13:30,,A,08,Россия;Аэрофлот,FV 6010;SU 6010,Санкт-Петербург,12,0,
VKO,2026-05-30,17:30,,A,08,Россия;Аэрофлот,FV 6038;SU 6038,Санкт-Петербург,12,0,
VKO,2026-05-30,21:30,,A,08,Россия;Аэрофлот,FV 6182;SU 6182,Санкт-Петербург,9,0,
VKO,2026-05-30,23:30,,A,08,Россия;Аэрофлот,FV 6186;SU 6186,Санкт-Петербург,10,0,
VKO,2026-05-30,08:30,,A,09,Россия;Аэрофлот,FV 6020;SU 6020,Санкт-Петербург,12,0,
VKO,2026-05-30,10:30,,A,09,Россия;Аэрофлот,FV 6004;SU 6004,Санкт-Петербург,13,0,
VKO,2026-05-30,12:30,,A,09,Россия;Аэрофлот,FV 6008;SU 6008,Санкт-Петербург,12,0,
VKO,2026-05-30,14:30,,A,09,Россия;Аэрофлот,FV 6026;SU 6026,Санкт-Петербург,13,0,
VKO,2026-05-30,18:30,,A,09,Россия;Аэрофлот,FV 6176;SU 6176,Санкт-Петербург,13,0,
VKO,2026-05-30,20:30,,A,09,Россия;Аэрофлот,FV 6180;SU 6180,Санкт-Петербург,9,0,
VKO,2026-05-30,22:30,,A,09,Россия;Аэрофлот,FV 6184;SU 6184,Санкт-Петербург,10,0,
VKO,2026-05-30,19:30,,A,10,Россия;Аэрофлот,FV 6178;SU 6178,Санкт-Петербург,13,0,
VKO,2026-05-30,11:00,,A,10A,Алроса;Якутия;РусЛайн,6R 623;R3 5623;7R 6623,Санкт-Петербург,13,0,
VKO,2026-05-30,07:50,,A,13A,Победа,DP 209,Санкт-Петербург,5,0,
VKO,2026-05-30,13:35,,A,13A,Победа,DP 205,Санкт-Петербург,12,0,
VKO,2026-05-30,20:30,,A,15A,Победа,DP 475,Саратов,9,0,
VKO,2026-05-30,09:40,,A,11,Якутия;Алроса,R3 473;6R 4473,Сочи,12,0,
VKO,2026-05-30,18:30,,A,12A,Победа,DP 115,Сочи,13,0,
VKO,2026-05-30,09:25,,A,13,Алроса;ЮТэйр;РусЛайн,6R 4267;UT 267;7R 4267,Сочи,24,0,
VKO,2026-05-30,09:10,,A,13A,Победа,DP 113,Сочи,12,0,
VKO,2026-05-30,10:05,,A,14,ЮТэйр;Алроса;РусЛайн,UT 249;6R 4249;7R 4249,Сочи,13,0,
VKO,2026-05-30,00:30,,A,,Turkish Airlines,TK 412,Стамбул,4,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-30,06:10,,A,,Pegasus,PC 391,Стамбул,5,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-30,06:25,,A,,Turkish Airlines,TK 420,Стамбул,5,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-30,04:00,,A,20,Pegasus,PC 387,Стамбул,16,0,
VKO,2026-05-30,05:55,,A,20,Ajet,VF 278,Стамбул,10,0,
VKO,2026-05-30,01:15,,A,21,Turkish Airlines,TK 410,Стамбул,4,0,
VKO,2026-05-30,02:25,,A,22,Turkish Airlines,TK 422,Стамбул,6,0,
VKO,2026-05-30,07:40,,A,22,Turkish Airlines,TK 408,Стамбул,5,0,
VKO,2026-05-30,12:30,,A,22,Turkish Airlines,TK 414,Стамбул,12,0,
VKO,2026-05-30,14:30,,A,22,Turkish Airlines,TK 418,Стамбул,13,0,
VKO,2026-05-30,19:25,,A,22,Turkish Airlines,TK 416,Стамбул,13,0,
VKO,2026-05-30,01:45,,A,23,Ajet,VF 276,Стамбул,4,0,
VKO,2026-05-30,15:05,,A,25,Pegasus,PC 389,Стамбул,13,0,
VKO,2026-05-30,13:00,,A,25A,Победа,DP 995,Стамбул,12,0,
VKO,2026-05-30,06:40,,A,26A,Победа,DP 993,Стамбул,5,0,
VKO,2026-05-30,11:30,,A,11,ЮТэйр;Белавиа,UT 295;B2 2295,Сургут,13,0,
VKO,2026-05-30,20:50,,A,11,ЮТэйр,UT 247,Сургут,9,0,
VKO,2026-05-30,18:40,,A,14,ЮТэйр,UT 375,Сыктывкар,13,0,
VKO,2026-05-30,19:25,,A,21,ЮТэйр,UT 805,Ташкент,13,0,
VKO,2026-05-30,21:35,,A,23,Uzbekistan Airways,HY 614,Ташкент,9,0,
VKO,2026-05-30,21:50,,A,25,Uzbekistan Airways,HY 9614,Ташкент,9,0,
VKO,2026-05-30,21:20,,A,26A,Победа,DP 741,Ташкент,9,0,
VKO,2026-05-30,17:25,,A,18A,Азимут,A4 7007,Тбилиси,12,0,
VKO,2026-05-30,08:40,,A,22A,Азимут,A4 7009,Тбилиси,12,0,
VKO,2026-05-30,05:30,,A,30,Georgian Airways;Armenia,A9 931;RM 1931,Тбилиси,10,0,
VKO,2026-05-30,12:00,,A,30,Georgian Airways;Armenia,A9 935;RM 1935,Тбилиси,25,0,
VKO,2026-05-30,17:00,,A,30,Georgian Airways;Armenia,A9 925;RM 1925,Тбилиси,12,0,
VKO,2026-05-30,09:30,,A,26,Uzbekistan Airways,HY 9610,Термез,12,0,
VKO,2026-05-30,20:30,,A,12,ЮТэйр,UT 453,Тюмень,9,0,
VKO,2026-05-30,10:00,,A,17,ЮТэйр;Белавиа,UT 463;B2 2253,Тюмень,25,0,
VKO,2026-05-30,19:35,,A,13A,Победа,DP 485,Ульяновск,13,0,
VKO,2026-05-30,09:20,,A,16A,Победа,DP 465,Ульяновск,12,0,
VKO,2026-05-30,22:20,,A,26,Uzbekistan Airways,HY 9616,Ургенч,10,0,
VKO,2026-05-30,10:50,,A,13A,ЮТэйр,UT 595,Усинск,13,0,
VKO,2026-05-30,01:40,,A,12,ЮТэйр;Белавиа,UT 363;B2 2263,Уфа,4,0,
VKO,2026-05-30,23:40,,A,15A,Победа,DP 435,Уфа,10,0,
VKO,2026-05-30,09:05,,A,24,Uzbekistan Airways,HY 9628,Фергана,12,0,
VKO,2026-05-30,03:40,,A,21,Nesma Airlines,NE 603,Хургада,6,0,
VKO,2026-05-30,23:15,,A,22,Nesma Airlines,NE 617,Хургада,10,0,
VKO,2026-05-30,05:30,,A,24,Nesma Airlines,NE 607,Хургада,10,0,
VKO,2026-05-30,23:45,,A,12A,Победа,DP 413,Челябинск,10,0,
VKO,2026-05-30,06:20,,A,,Red Sea Airlines,4S 318,Шарм-эль-Шейх,5,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-30,03:30,,A,19,Nesma Airlines,NE 647,Шарм-эль-Шейх,6,0,
VKO,2026-05-30,14:55,,A,21,Nesma Airlines,NE 641,Шарм-эль-Шейх,13,0,
VKO,2026-05-30,00:40,,A,24,Red Sea Airlines,4S 312,Шарм-эль-Шейх,4,0,
VKO,2026-05-30,19:30,,A,17,Якутия;Алроса,R3 474;6R 4474,Якутск,13,0,
