airport,flight_date,scheduled_time,actual_time,terminal,gate,airlines,flight_numbers,destination,snapshots_seen,review,review_reason
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8206;HZ 8259,Челябинск,6,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8222;HZ 8259,Челябинск,5,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8203;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8226;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8233;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8248;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8249;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8228;HZ 8259,Челябинск,5,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8216;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8227;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8245;SU 8259,Челябинск,2,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8215;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8207;SU 8259,Челябинск,1,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8252;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8256;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8258;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8240;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8235;HZ 8259,Челябинск,6,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8208;SU 8259,Челябинск,1,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8207;HZ 8259,Челябинск,5,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8243;HZ 8259,Челябинск,5,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8200;SU 8259,Челябинск,1,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8209;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8219;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8230;SU 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8238;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8231;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8236;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8206;SU 8259,Челябинск,1,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8237;HZ 8259,Челябинск,2,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8217;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8213;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8225;HZ 8259,Челябинск,5,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8232;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8234;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8245;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8239;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8242;SU 8259,Челябинск,1,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8201;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8256;SU 8259,Челябинск,2,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8246;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8254;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8255;HZ 8259,Челябинск,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8244;HZ 8259,Челябинск,3,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8208;HZ 8259,Челябинск,2,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8211;SU 8259,Челябинск,1,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8220;SU 8259,Челябинск,2,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8253;HZ 8259,Челябинск,2,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8212;HZ 8259,Челябинск,2,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8202;SU 8259,Челябинск,1,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8249;SU 8259,Челябинск,1,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8251;HZ 8259,Челябинск,2,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,SU 8259Аэрофлот;Аврора;Аэрофлот,SU 8210;HZ 8259,Челябинск,2,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8217;SU 8259,Челябинск,1,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8251;SU 8259,Челябинск,1,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,10:50,,B,,HZ 8259Аэрофлот;Аэрофлот;Аврора,SU 8247;SU 8259,Челябинск,1,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,01:30,,B,103,SU 1426Аэрофлот,,Челябинск,1,1,исчез из табло на статусе boarding
SVO,2026-05-28,21:45,,B,109,Аэрофлот,SU 1420,Челябинск,12,0,
SVO,2026-05-28,12:25,,B,112,SU 6193Россия;Аэрофлот,FV 6193,Челябинск,12,0,
SVO,2026-05-28,16:25,,B,112,Аэрофлот,SU 1422,Челябинск,12,0,
SVO,2026-05-28,23:40,,D,14,Победа,DP 6569,Челябинск,13,1,исчез из табло на статусе boarding
SVO,2026-05-28,09:30,,B,112,D2 152Северсталь,,Череповец,12,0,
SVO,2026-05-28,21:55,,B,120,Северсталь,D2 154,Череповец,12,1,исчез из табло на статусе boarding
SVO,2026-05-28,22:15,,C,137,Sichuan Airlines,3U 3888,Чэнду,13,0,
SVO,2026-05-28,20:00,,C,130,Аэрофлот,SU 208,Шанхай,24,0,
SVO,2026-05-28,19:05,,C,137,China Eastern Airlines,MU 592,Шанхай,12,0,
SVO,2026-05-28,16:50,,C,138,China Eastern Airlines,MU 248,Шанхай,12,0,
SVO,2026-05-28,20:25,,C,145,China Eastern Airlines,MU 6020,Шанхай,12,0,
SVO,2026-05-28,06:05,,C,,SM 934Air Cairo,,Шарм-эль-Шейх,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,07:20,,C,,SU 426Аэрофлот,,Шарм-эль-Шейх,3,1,гейт ни в одном снимке не был зафиксирован
SVO,2026-05-28,12:20,,C,126,SU 430Аэрофлот,,Шарм-эль-Шейх,12,0,
SVO,2026-05-28,11:20,,B,114,SU 1572Аэрофлот,,Элиста,11,0,
SVO,2026-05-28,17:10,,B,107,Аэрофлот,SU 1744,Южно-Сахалинск,12,0,
SVO,2026-05-28,20:15,,B,114,Аэрофлот,SU 5822,Южно-Сахалинск,12,0,
SVO,2026-05-28,23:50,,B,106,Аэрофлот,SU 1750,Якутск,13,0,
VKO,2026-05-28,21:50,,,20,SCAT,DV 816,Алматы,10,0,
VKO,2026-05-28,09:50,,,22,DV 810SCAT,,Алматы,10,1,исчез из табло на статусе boarding
VKO,2026-05-28,09:30,,,23,HY 9622Uzbekistan Airways,,Андижан,10,0,
VKO,2026-05-28,01:10,,,,TK 212Turkish Airlines,,Анталья,1,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,01:20,,,,PC 1577Pegasus,,Анталья,1,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,14:45,,,,Azur Air,ZF 3007,Анталья,5,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,14:45,,,19,ZF 3007Azur Air,,Анталья,8,0,
VKO,2026-05-28,08:50,,,19A,DP 859Победа,,Анталья,10,0,
VKO,2026-05-28,10:30,,,20,UT 783ЮТэйр,,Анталья,11,0,
VKO,2026-05-28,01:35,,,21A,TK 3061Turkish Airlines,,Анталья,1,1,"задержан в пределах суток, итогового статуса не видели"
VKO,2026-05-28,13:30,,,21A,TK 3013Turkish Airlines;TK 1232Turkish Airlines,,Анталья,24,0,
VKO,2026-05-28,08:35,,,22A,ZF 3009Azur Air,,Анталья,10,0,
VKO,2026-05-28,08:00,,,24A,DP 839Победа,,Анталья,13,0,
VKO,2026-05-28,01:45,,,25,TK 218Turkish Airlines,,Анталья,1,1,исчез из табло на статусе boarding
VKO,2026-05-28,23:50,,,25,Pegasus,PC 1581,Анталья,4,0,
VKO,2026-05-28,01:50,,,26,TK 3003Turkish Airlines,,Анталья,1,1,исчез из табло на статусе boarding
VKO,2026-05-28,18:05,,,10A,Азимут,A4 7025,Апатиты,8,0,
VKO,2026-05-28,23:40,,,20,SCAT,DV 814,Астана,4,0,
VKO,2026-05-28,01:00,,,,S7 4139S7 Airlines;J2 810Азербайджан Хава Йоллары,,Баку,2,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,23:50,,,18A,S7 Airlines,S7 4141,Баку,4,0,
VKO,2026-05-28,09:50,,,21,UT 745ЮТэйр,,Баку,10,0,
VKO,2026-05-28,21:40,,,22,Азербайджан Хава Йоллары;S7 Airlines,J2 812;S7 4145,Баку,20,0,
VKO,2026-05-28,23:45,,,,Азимут,A4 7153,Батуми,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,10:15,,,26,A4 7053Азимут,,Батуми,11,0,
VKO,2026-05-28,14:00,,,,Azur Air,ZF 511,Бодрум,5,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,14:00,,,18,ZF 511Azur Air,,Бодрум,20,0,
VKO,2026-05-28,19:10,,,16A,ЮВТ Аэро,RT 302,Бугульма,8,0,
VKO,2026-05-28,21:35,,,25,Uzbekistan Airways,HY 9608,Бухара,10,0,
VKO,2026-05-28,14:25,,,,Победа,DP 197,Владикавказ,5,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,14:25,,,13A,DP 197Победа,,Владикавказ,8,0,
VKO,2026-05-28,19:00,,,10A,Вологодское авиапредприятие,,Вологда,8,0,
VKO,2026-05-28,07:45,,,23A,DP 835Победа,,Газипаша,3,0,
VKO,2026-05-28,14:55,,,,Белавиа;ЮТэйр,B2 984;UT 4984,Гомель,5,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,14:55,,,29,UT 4984Белавиа;ЮТэйр,B2 984,Гомель,8,0,
VKO,2026-05-28,00:15,,,,UT BЮТэйр,,Грозный,1,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,01:10,,,,B2 2265ЮТэйр;Алроса;Белавиа,UT 355;6R 4355,Грозный,1,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,20:00,,,11,ЮТэйр;Белавиа,UT 399;B2 2299,Грозный,18,1,исчез из табло на статусе boarding
VKO,2026-05-28,09:00,,,26A,DP 855Победа,,Гюмри,10,0,
VKO,2026-05-28,12:15,,,25A,J2 5829Азербайджан Хава Йоллары,,Гянджа,12,0,
VKO,2026-05-28,07:20,,,,PC 1459Pegasus,,Даламан,3,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,01:45,,,20,TK 3179Turkish Airlines,,Даламан,1,1,исчез из табло на статусе boarding
VKO,2026-05-28,16:15,,,26,Flydubai;Emirates,FZ 990;EK 2311,Дубай,10,1,исчез из табло на статусе boarding
VKO,2026-05-28,01:20,,,29,EK 2323Flydubai;Emirates,FZ 988,Дубай,1,1,исчез из табло на статусе boarding
VKO,2026-05-28,07:50,,,19A,UT 801ЮТэйр,,Душанбе,3,0,
VKO,2026-05-28,23:55,,,14A,Победа,DP 407,Екатеринбург,4,1,исчез из табло на статусе boarding
VKO,2026-05-28,09:40,,,,3F 322FLYONE Armenia,,Ереван,10,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,18:40,,,,FLYONE Armenia,3F 326,Ереван,8,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,20:50,,,19,ЮТэйр,UT 785,Ереван,10,1,исчез из табло на статусе boarding
VKO,2026-05-28,21:20,,,26A,Азимут,A4 7029,Ереван,10,0,
VKO,2026-05-28,01:45,,,18A,PC 1522Pegasus,,Измир,1,1,исчез из табло на статусе boarding
VKO,2026-05-28,09:30,,,12A,DP 263Победа,,Калининград,10,0,
VKO,2026-05-28,22:15,,,26,Uzbekistan Airways,HY 9624,Карши,4,0,
VKO,2026-05-28,13:15,,,13,UT 445ЮТэйр,,Когалым,12,0,
VKO,2026-05-28,07:35,,,,DP 157Победа,,Краснодар,3,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,18:00,,,,Газпромавиа,4G 5555,Краснодар,18,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,15:55,,,12A,DP 159Победа;Победа,DP 159,Краснодар,13,1,исчез из табло на статусе boarding
VKO,2026-05-28,10:20,,,16,UT 575ЮТэйр,,Краснодар,11,0,
VKO,2026-05-28,21:25,,,16,ЮТэйр;Белавиа,UT 571;B2 2271,Красноярск,10,0,
VKO,2026-05-28,23:55,,,,ЮТэйр;Белавиа,UT 559;B2 2259,Махачкала,4,1,неизвестный финальный статус: unknown; гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,23:55,,,10,UT FЮТэйр,,Махачкала,4,1,исчез из табло на статусе boarding
VKO,2026-05-28,12:30,,,14A,DP 189Победа,,Махачкала,12,0,
VKO,2026-05-28,00:25,,,,UT 573ЮТэйр,,Минеральные Воды,1,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,10:00,,,13,B2 2273ЮТэйр;Алроса;Белавиа;6R 4373ЮТэйр,UT 373;6R 4373;B2 2273,Минеральные Воды,21,0,
VKO,2026-05-28,19:00,,,26A,Победа,DP 967,Минск,8,0,
VKO,2026-05-28,09:10,,,29,UT 4982Белавиа;ЮТэйр,B2 982,Минск,10,0,
VKO,2026-05-28,19:15,,,29,Белавиа;ЮТэйр,B2 986;UT 4986,Минск,8,0,
VKO,2026-05-28,09:50,,,25,HY 9620Uzbekistan Airways,,Наманган,10,0,
VKO,2026-05-28,06:50,,,,RT 205ЮВТ Аэро,,Новосибирск,3,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,15:45,,,15,7R 6544Алроса;ЮТэйр;Якутия;РусЛайн;UT 4544Алроса;R3 5544Алроса;Алроса,6R 544;UT 4544;R3 5544;7R 6544,Новосибирск,13,1,исчез из табло на статусе boarding
VKO,2026-05-28,10:05,,,,B2 2255ЮТэйр;Белавиа,UT 455,Ноябрьск,11,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,21:50,,,19A,Победа,DP 743,Ош,10,0,
VKO,2026-05-28,10:55,,,24,KA 556Аэро Номад Эйрлайнс,,Ош,11,0,
VKO,2026-05-28,19:00,,,11A,Азимут,A4 7035,Псков,8,0,
VKO,2026-05-28,07:25,,,,DP 423Победа,,Самара,3,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,19:30,,,15,ЮТэйр;Белавиа,UT 357;B2 2257,Самара,8,0,
VKO,2026-05-28,09:40,,,18,UT 809ЮТэйр,,Самарканд,10,0,
VKO,2026-05-28,20:00,,,19A,Победа,DP 997,Самарканд,18,0,
VKO,2026-05-28,22:55,,,23A,Победа,DP 713,Самарканд,4,0,
VKO,2026-05-28,18:55,,,25A,Победа,DP 711,Самарканд,8,0,
VKO,2026-05-28,01:00,,,27,HY 606Uzbekistan Airways,,Самарканд,1,1,исчез из табло на статусе boarding
VKO,2026-05-28,07:10,,,,0E 9151Северо-Запад,,Сан-Бернардино,3,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,06:30,,,,SU 6190Россия;Аэрофлот,FV 6190,Санкт-Петербург,3,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,07:10,,,,DP 209Победа,,Санкт-Петербург,3,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,07:30,,,,SU 6162Россия;Аэрофлот,FV 6162,Санкт-Петербург,3,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,14:30,,,,Россия;Аэрофлот,FV 6026;SU 6026,Санкт-Петербург,5,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,09:30,,,08,SU 6052Россия;Аэрофлот,FV 6052,Санкт-Петербург,10,0,
VKO,2026-05-28,11:30,,,08,SU 6006Россия;Аэрофлот,FV 6006,Санкт-Петербург,11,0,
VKO,2026-05-28,14:30,,,08,SU 6026Россия;Аэрофлот,FV 6026,Санкт-Петербург,8,0,
VKO,2026-05-28,16:00,,,08,SU 6032Россия;Аэрофлот;Россия,FV 6032;SU 6032,Санкт-Петербург,23,1,исчез из табло на статусе boarding
VKO,2026-05-28,18:30,,,08,Россия;Аэрофлот,FV 6176;SU 6176,Санкт-Петербург,8,0,
VKO,2026-05-28,22:30,,,08,Россия;Аэрофлот,FV 6184;SU 6184,Санкт-Петербург,4,0,
VKO,2026-05-28,20:30,,,08A,Россия;Аэрофлот,FV 6180;SU 6180,Санкт-Петербург,10,0,
VKO,2026-05-28,08:30,,,09,SU 6020Россия;Аэрофлот,FV 6020,Санкт-Петербург,10,0,
VKO,2026-05-28,10:30,,,09,SU 6004Россия;Аэрофлот,FV 6004,Санкт-Петербург,11,0,
VKO,2026-05-28,12:30,,,09,SU 6008Россия;Аэрофлот,FV 6008,Санкт-Петербург,12,0,
VKO,2026-05-28,17:30,,,09,Россия;Аэрофлот,FV 6038;SU 6038,Санкт-Петербург,10,0,
VKO,2026-05-28,19:30,,,09,Россия;Аэрофлот,FV 6178;SU 6178,Санкт-Петербург,8,0,
VKO,2026-05-28,21:30,,,09,Россия;Аэрофлот,FV 6182;SU 6182,Санкт-Петербург,10,0,
VKO,2026-05-28,23:30,,,09,Россия;Аэрофлот,FV 6186;SU 6186,Санкт-Петербург,4,0,
VKO,2026-05-28,13:30,,,10,SU 6010Россия;Аэрофлот,FV 6010,Санкт-Петербург,12,0,
VKO,2026-05-28,21:20,,,13A,Победа,DP 205,Санкт-Петербург,10,0,
VKO,2026-05-28,16:10,,,14A,Победа,DP 201,Санкт-Петербург,10,0,
VKO,2026-05-28,20:40,,,12A,Победа,DP 475,Саратов,10,0,
VKO,2026-05-28,10:05,,,,6R 4249ЮТэйр;РусЛайн;Алроса,UT 249;7R 4249,Сочи,9,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,10:05,,,,7R 4249ЮТэйр;Алроса;РусЛайн,UT 249;6R 4249,Сочи,2,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,09:10,,,13A,DP 113Победа,,Сочи,10,0,
VKO,2026-05-28,18:30,,,13A,Победа,DP 115,Сочи,8,0,
VKO,2026-05-28,09:25,,,17,7R 4267ЮТэйр;РусЛайн;6R 4267Алроса,UT 267,Сочи,20,0,
VKO,2026-05-28,00:30,,,,TK 412Turkish Airlines,,Стамбул,1,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,01:15,,,,TK 410Turkish Airlines,,Стамбул,1,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,06:10,,,,PC 391Pegasus,,Стамбул,3,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,06:25,,,,TK 420Turkish Airlines,,Стамбул,3,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,06:50,,,,DP 993Победа,,Стамбул,3,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,14:30,,,,Turkish Airlines,TK 418,Стамбул,5,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,15:05,,,,Pegasus,PC 389,Стамбул,5,1,гейт ни в одном снимке не был зафиксирован
VKO,2026-05-28,15:05,,,20,PC 389Pegasus,,Стамбул,8,1,исчез из табло на статусе boarding
VKO,2026-05-28,07:40,,,22,TK 408Turkish Airlines,,Стамбул,3,0,
VKO,2026-05-28,12:30,,,22,TK 414Turkish Airlines,,Стамбул,12,0,
VKO,2026-05-28,19:25,,,22,Turkish Airlines,TK 416,Стамбул,8,0,
VKO,2026-05-28,01:45,,,22A,VF 276Ajet,,Стамбул,1,1,исчез из табло на статусе boarding
VKO,2026-05-28,13:00,,,23A,DP 995Победа,,Стамбул,12,0,
VKO,2026-05-28,14:30,,,24,TK 418Turkish Airlines,,Стамбул,8,0,
VKO,2026-05-28,11:30,,,11,B2 2295ЮТэйр;Белавиа,UT 295,Сургут,11,0,
VKO,2026-05-28,20:50,,,11,ЮТэйр,UT 247,Сургут,10,0,
VKO,2026-05-28,18:40,,,16,ЮТэйр,UT 375,Сыктывкар,8,0,
VKO,2026-05-28,16:20,,,10A,РусЛайн;Алроса;ЮТэйр,7R 193;6R 4193;UT 4193,Тамбов,10,0,
VKO,2026-05-28,19:25,,,18,ЮТэйр,UT 805,Ташкент,8,0,
VKO,2026-05-28,21:35,,,23,Uzbekistan Airways,HY 614,Ташкент,10,0,
VKO,2026-05-28,21:20,,,24A,Победа,DP 741,Ташкент,10,0,
VKO,2026-05-28,09:10,,,23A,A4 7009Азимут,,Тбилиси,10,0,
VKO,2026-05-28,13:00,,,28,A4 7007Азимут,,Тбилиси,12,0,
VKO,2026-05-28,12:00,,,30,RM 1935Georgian Airways;Armenia,A9 935,Тбилиси,23,0,
